X1,mod_agency,maj_agency_cat,vendor_name,street_address,city,state,zipcode,maj_fund_agency_cat,contracting_office_agency_id,dollars_obligated,description_of_contract_requirement,vendor_cd,place_of_performance_city,pop_state_code,place_of_performance_congressional_district,product_or_service_code,unique_transaction_id,vLocation,popLocation,beltway,vlon,vlat,plon,plat,beltwayMetro,gcBeltFund,gcMetroBeltFund,majAgency
27370,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,"UCHICAGO ARGONNE, LLC",5801 S ELLIS AVE,CHICAGO,IL,60637,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",35455691.49,PERFORMANCE-BASED CONTRACT FOR MANAGEMENT AND OPERATION OF ARGONNE NATIONAL LABORATORY MODIFICATION.,NA,LEMONT,IL,IL03,M181: OPER OF GOVT R&D GOCO FACILITIES,34fc619bff65479f9da6b1198aa291c7,"CHICAGO, IL","LEMONT, IL",notInBeltway,-87.6297982,41.8781136,-88.0017261,41.673642,notInBeltway,0,0,Department of Energy
27836,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,"ALLIANCE FOR SUSTAINABLE ENERGY, LLC",14142 DENVER W PKY BLDG 51 STE 335,LAKEWOOD,CO,80401,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",50266802.88,"MODIFICATION 1118 PROVIDES $50,266,802.86 OF TOTAL APPROPRIATED FUNDING AND IS RECORDED AS AN OBLIGATION IN FPDS-NG. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.",NA,LAKEWOOD,CO,CO07,M181: OPER OF GOVT R&D GOCO FACILITIES,c4555262361e43788c8db04f40386eab,"LAKEWOOD, CO","LAKEWOOD, CO",notInBeltway,-105.0813734,39.7047095,-105.0813734,39.7047095,notInBeltway,0,0,Department of Energy
28268,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,LOS ALAMOS NATIONAL SECURITY LIMITED LIABILITY COMPANY,4200 WEST JEMEZ,LOS ALAMOS,NM,87544,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",35375158.76,"MANAGEMENT AND OPERATION OF LOS ALAMOS NATIONAL LABORATORY BY LOS ALAMOS NATIONAL SECURITY, LLC. CONTRACT NO. DE-AC52-06NA25396",NA,LOS ALAMOS,NM,NM03,M181: OPER OF GOVT R&D GOCO FACILITIES,787d602b1fe2431f809c56685bd05c6b,"LOS ALAMOS, NM","LOS ALAMOS, NM",notInBeltway,-106.3031138,35.8800364,-106.3031138,35.8800364,notInBeltway,0,0,Department of Energy
29965,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA (1741),1 CYCLOTRON RD,BERKELEY,CA,94720,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",30184107.52,"89::0222::A. THE PURPOSE OF THIS MODIFICATION IS TO OBLIGATE $29,502,687.52 IN OPERATING DOLLARS AND $681,420.00 IN CONSTRUCTION DOLLARS FOR A TOTAL OF $30,184,107.52 AND TO CORRECT BLOCK 14 OF MODIFICATION 961.",NA,BERKELEY,CA,CA13,M181: OPER OF GOVT R&D GOCO FACILITIES,9642707623e248119dc2bbf579007800,"BERKELEY, CA","BERKELEY, CA",notInBeltway,-122.272747,37.8715926,-122.272747,37.8715926,notInBeltway,0,0,Department of Energy
35100,7529: NATIONAL INSTITUTES OF HEALTH,7500: Department of Health and Human Services,"SAIC-FREDERICK, INC.",MILLER DR BLDG 428,FREDERICK,MD,21702,7500: Department of Health and Human Services,7529: NATIONAL INSTITUTES OF HEALTH,147801891.35,TAS::75 0849::TAS INCREMENTAL FUNDING,NA,FREDERICK,MD,MD06,M181: OPER OF GOVT R&D GOCO FACILITIES,f761c2d4e2dc48ceae0446c2df349cab,"FREDERICK, MD","FREDERICK, MD",notInBeltway,-77.4105409,39.4142688,-77.4105409,39.4142688,inBeltway,0,147801891.35,Department of Health and Human Services
35102,7529: NATIONAL INSTITUTES OF HEALTH,7500: Department of Health and Human Services,"SAIC-FREDERICK, INC.",MILLER DR BLDG 428,FREDERICK,MD,21702,7500: Department of Health and Human Services,7529: NATIONAL INSTITUTES OF HEALTH,170125386.96,TAS::75 0849::TAS INCREMENTAL FUNDING,NA,FREDERICK,MD,MD06,M181: OPER OF GOVT R&D GOCO FACILITIES,0c9a6872edaf4e26900fefbb3f8d0186,"FREDERICK, MD","FREDERICK, MD",notInBeltway,-77.4105409,39.4142688,-77.4105409,39.4142688,inBeltway,0,170125386.96,Department of Health and Human Services
38260,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,SANDIA CORP,1515 EUBANK BLVD. SE,ALBUQUERQUE,NM,87123,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",41982092.83,"AC04-94AL85000MANAGEMENT AND OPERATION OF SANDIA NATIONAL LABORATORIES BY SANDIA CORPORATION, CONTRACT NO. DE-",NA,ALBUQUERQUE,NM,NM01,M181: OPER OF GOVT R&D GOCO FACILITIES,400c870ac85e45d5967a2a35cb4edeaf,"ALBUQUERQUE, NM","ALBUQUERQUE, NM",notInBeltway,-106.650422,35.0843859,-106.650422,35.0843859,notInBeltway,0,0,Department of Energy
38261,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,SANDIA CORP,1515 EUBANK BLVD. SE,ALBUQUERQUE,NM,87123,9700: Department of Defense,"8900: ENERGY, DEPARTMENT OF",58118750.69,"AC04-94AL85000MANAGEMENT AND OPERATION OF SANDIA NATIONAL LABORATORIES BY SANDIA CORPORATION, CONTRACT NO. DE-",NA,ALBUQUERQUE,NM,NM01,M181: OPER OF GOVT R&D GOCO FACILITIES,8fdb1133b6ab4167b08aa6f8e5585a04,"ALBUQUERQUE, NM","ALBUQUERQUE, NM",notInBeltway,-106.650422,35.0843859,-106.650422,35.0843859,notInBeltway,0,0,Department of Defense
39249,7529: NATIONAL INSTITUTES OF HEALTH,7500: Department of Health and Human Services,"SAIC-FREDERICK, INC.",MILLER DR BLDG 428,FREDERICK,MD,21702,7500: Department of Health and Human Services,7529: NATIONAL INSTITUTES OF HEALTH,78141621,TAS::75 0849::TAS INCREMENTAL FUNDING,NA,FREDERICK,MD,MD06,M181: OPER OF GOVT R&D GOCO FACILITIES,9340151c775742e4be6e923a9df2b1aa,"FREDERICK, MD","FREDERICK, MD",notInBeltway,-77.4105409,39.4142688,-77.4105409,39.4142688,inBeltway,0,78141621,Department of Health and Human Services
39813,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,SANDIA CORP,1515 EUBANK BLVD. SE,ALBUQUERQUE,NM,87123,9700: Department of Defense,"8900: ENERGY, DEPARTMENT OF",138110455.64,"AC04-94AL85000MANAGEMENT AND OPERATION OF SANDIA NATIONAL LABORATORIES BY SANDIA CORPORATION, CONTRACT NO. DE-",NA,ALBUQUERQUE,NM,NM01,M181: OPER OF GOVT R&D GOCO FACILITIES,40d7df62501b4af7a2405ba16325e477,"ALBUQUERQUE, NM","ALBUQUERQUE, NM",notInBeltway,-106.650422,35.0843859,-106.650422,35.0843859,notInBeltway,0,0,Department of Defense
40010,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA (1741),1 CYCLOTRON RD,BERKELEY,CA,94720,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",41534597.59,"CONSTRUCTION DOLLARS FOR A TOTAL OF $41,534,597.59. ACCORDINGLY, CLAUSE I.104 DEAR 970.5232-4 OBLIGATION OF FUNDS (DEC 2000) PARAGRAPH (A) FIRST SENTENCE ONLY IS CHANGED FROM: (A) OBLIGATION OF FUNDS. THE AMOUNT PRESENTLY OBLIGATED BY THE GOVERNMENT WITH RESPECT TO THIS CONTRACT IS $8,489,997,553.90 TO (A) OBLIGATION OF FUNDS. THE AMOUNT PRESENTLY OBLIGATED BY THE GOVERNMENT WITH RESPECT TO THIS CONTRACT IS $8,531,532,151.49. ALL OTHER TERMS AND CONDITIONS REMAIN THE SAME. END OF MODIFICATION.",NA,BERKELEY,CA,CA13,M181: OPER OF GOVT R&D GOCO FACILITIES,acca257979384f2c821acc2002f0a5e4,"BERKELEY, CA","BERKELEY, CA",notInBeltway,-122.272747,37.8715926,-122.272747,37.8715926,notInBeltway,0,0,Department of Energy
40065,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,SANDIA CORP,1515 EUBANK BLVD. SE,ALBUQUERQUE,NM,87123,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",33356690.62,"MANAGEMENT AND OPERATION OF SANDIA NATIONAL LABORATORIES BY SANDIA CORPORATION, CONTRACT NO. DE-AC04-94AL85000",NA,ALBUQUERQUE,NM,NM01,M181: OPER OF GOVT R&D GOCO FACILITIES,ba5e86a32ef54ddd89f1ef40aeccafc3,"ALBUQUERQUE, NM","ALBUQUERQUE, NM",notInBeltway,-106.650422,35.0843859,-106.650422,35.0843859,notInBeltway,0,0,Department of Energy
42505,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,SANDIA CORP,1515 EUBANK BLVD. SE,ALBUQUERQUE,NM,87123,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",46835621.47,"MANAGEMENT AND OPERATION OF SANDIA NATIONAL LABORATORIES BY SANDIA CORPORATION, CONTRACT NO. DE-AC04-94AL85000",NA,ALBUQUERQUE,NM,NM01,M181: OPER OF GOVT R&D GOCO FACILITIES,74a70aefb03940a6a12242df7e86e6c6,"ALBUQUERQUE, NM","ALBUQUERQUE, NM",notInBeltway,-106.650422,35.0843859,-106.650422,35.0843859,notInBeltway,0,0,Department of Energy
46775,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,BATTELLE MEMORIAL INSTITUTE,902 BATTELLE BLVD,RICHLAND,WA,99352,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",103041555,BATTELLE MEMORIAL INSTITUTE/PACIFIC NORTHWEST LABORATORY MANAGEMENT AND OPERATING CONTRACT - MODIFICATION TO INCORPORATE CHANGES TO THE CONTRACT.,NA,RICHLAND,WA,WA04,M181: OPER OF GOVT R&D GOCO FACILITIES,b65603fcb5fe406f8c22014b40fcb91d,"RICHLAND, WA","RICHLAND, WA",notInBeltway,-119.2751996,46.28042,-119.2751996,46.28042,notInBeltway,0,0,Department of Energy
46782,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,BATTELLE MEMORIAL INSTITUTE,902 BATTELLE BLVD,RICHLAND,WA,99352,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",57678904,BATTELLE MEMORIAL INSTITUTE/PACIFIC NORTHWEST LABORATORY MANAGEMENT AND OPERATING CONTRACT - MODIFICATION TO INCORPORATE CHANGES TO THE CONTRACT.,NA,RICHLAND,WA,WA04,M181: OPER OF GOVT R&D GOCO FACILITIES,cda5b5dd395c4254baba04c736ed7c73,"RICHLAND, WA","RICHLAND, WA",notInBeltway,-119.2751996,46.28042,-119.2751996,46.28042,notInBeltway,0,0,Department of Energy
46908,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,BATTELLE MEMORIAL INSTITUTE,902 BATTELLE BLVD,RICHLAND,WA,99352,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",76940526.23,BATTELLE MEMORIAL INSTITUTE/PACIFIC NORTHWEST LABORATORY MANAGEMENT AND OPERATING CONTRACT - MODIFICATION TO INCORPORATE CHANGES TO THE CONTRACT.,NA,RICHLAND,WA,WA04,M181: OPER OF GOVT R&D GOCO FACILITIES,829272fdbe2f485686ede42a811bed08,"RICHLAND, WA","RICHLAND, WA",notInBeltway,-119.2751996,46.28042,-119.2751996,46.28042,notInBeltway,0,0,Department of Energy
46911,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,BATTELLE MEMORIAL INSTITUTE,902 BATTELLE BLVD,RICHLAND,WA,99352,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",33993233.4,BATTELLE MEMORIAL INSTITUTE/PACIFIC NORTHWEST LABORATORY MANAGEMENT AND OPERATING CONTRACT - MODIFICATION TO INCORPORATE CHANGES TO THE CONTRACT.,NA,RICHLAND,WA,WA04,M181: OPER OF GOVT R&D GOCO FACILITIES,2412b914a7224486aedae4e63e659b9b,"RICHLAND, WA","RICHLAND, WA",notInBeltway,-119.2751996,46.28042,-119.2751996,46.28042,notInBeltway,0,0,Department of Energy
46915,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,BATTELLE MEMORIAL INSTITUTE,902 BATTELLE BLVD,RICHLAND,WA,99352,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",45361046.66,BATTELLE MEMORIAL INSTITUTE/PACIFIC NORTHWEST LABORATORY MANAGEMENT AND OPERATING CONTRACT - MODIFICATION TO INCORPORATE CHANGES TO THE CONTRACT.,NA,RICHLAND,WA,WA04,M181: OPER OF GOVT R&D GOCO FACILITIES,915e71094e7c444cb656e6783f918db3,"RICHLAND, WA","RICHLAND, WA",notInBeltway,-119.2751996,46.28042,-119.2751996,46.28042,notInBeltway,0,0,Department of Energy
47225,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,BATTELLE MEMORIAL INSTITUTE,902 BATTELLE BLVD,RICHLAND,WA,99352,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",44142042.69,BATTELLE MEMORIAL INSTITUTE/PACIFIC NORTHWEST LABORATORY MANAGEMENT AND OPERATING CONTRACT - MODIFICATION TO INCORPORATE CHANGES TO THE CONTRACT.,NA,RICHLAND,WA,WA04,M181: OPER OF GOVT R&D GOCO FACILITIES,a3fb50180bc34c4ea10d0ee59b52437d,"RICHLAND, WA","RICHLAND, WA",notInBeltway,-119.2751996,46.28042,-119.2751996,46.28042,notInBeltway,0,0,Department of Energy
47231,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,BATTELLE MEMORIAL INSTITUTE,902 BATTELLE BLVD,RICHLAND,WA,99352,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",125753759.16,BATTELLE MEMORIAL INSTITUTE/PACIFIC NORTHWEST LABORATORY MANAGEMENT AND OPERATING CONTRACT - MODIFICATION TO INCORPORATE CHANGES TO THE CONTRACT.,NA,RICHLAND,WA,WA04,M181: OPER OF GOVT R&D GOCO FACILITIES,885fe69a920045679a7f1766a5f12ceb,"RICHLAND, WA","RICHLAND, WA",notInBeltway,-119.2751996,46.28042,-119.2751996,46.28042,notInBeltway,0,0,Department of Energy
47246,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,BATTELLE MEMORIAL INSTITUTE,902 BATTELLE BLVD,RICHLAND,WA,99352,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",63212615.92,BATTELLE MEMORIAL INSTITUTE/PACIFIC NORTHWEST LABORATORY MANAGEMENT AND OPERATING CONTRACT - MODIFICATION TO INCORPORATE CHANGES TO THE CONTRACT.,NA,RICHLAND,WA,WA04,M181: OPER OF GOVT R&D GOCO FACILITIES,dd41a2d92fb942818163502c455aa64e,"RICHLAND, WA","RICHLAND, WA",notInBeltway,-119.2751996,46.28042,-119.2751996,46.28042,notInBeltway,0,0,Department of Energy
47315,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,BATTELLE MEMORIAL INSTITUTE,902 BATTELLE BLVD,RICHLAND,WA,99352,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",43312852.66,BATTELLE MEMORIAL INSTITUTE/PACIFIC NORTHWEST LABORATORY MANAGEMENT AND OPERATING CONTRACT - MODIFICATION TO INCORPORATE CHANGES TO THE CONTRACT.,NA,RICHLAND,WA,WA04,M181: OPER OF GOVT R&D GOCO FACILITIES,2c33c4656ec54e30add26567ef5e7e86,"RICHLAND, WA","RICHLAND, WA",notInBeltway,-119.2751996,46.28042,-119.2751996,46.28042,notInBeltway,0,0,Department of Energy
47435,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,BATTELLE MEMORIAL INSTITUTE,902 BATTELLE BLVD,RICHLAND,WA,99352,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",48785565.82,BATTELLE MEMORIAL INSTITUTE/PACIFIC NORTHWEST LABORATORY MANAGEMENT AND OPERATING CONTRACT - MODIFICATION TO INCORPORATE CHANGES TO THE CONTRACT.,NA,RICHLAND,WA,WA04,M181: OPER OF GOVT R&D GOCO FACILITIES,7ee3de1a0b4f4094920e309c5650c2a5,"RICHLAND, WA","RICHLAND, WA",notInBeltway,-119.2751996,46.28042,-119.2751996,46.28042,notInBeltway,0,0,Department of Energy
47718,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,STANFORD UNIVERSITY,651 SERRA ST,STANFORD,CA,94305,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",92148557,OPERATION AND MANAGEMENT SLAC NATIONAL ACCELERATOR LABORATORY - TAS::89 0222::TAS,NA,STANFORD,CA,CA18,M181: OPER OF GOVT R&D GOCO FACILITIES,27621608e01f408aa5e6d4226f365275,"STANFORD, CA","STANFORD, CA",notInBeltway,-122.1660756,37.424106,-122.1660756,37.424106,notInBeltway,0,0,Department of Energy
47723,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,STANFORD UNIVERSITY,651 SERRA ST,STANFORD,CA,94305,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",46442770,OPERATION AND MANAGEMENT SLAC NATIONAL ACCELERATOR LABORATORY - TAS::89 0222::TAS,NA,STANFORD,CA,CA18,M181: OPER OF GOVT R&D GOCO FACILITIES,4838f90c9c5540379ffab31a4d32f9e6,"STANFORD, CA","STANFORD, CA",notInBeltway,-122.1660756,37.424106,-122.1660756,37.424106,notInBeltway,0,0,Department of Energy
50001,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,BATTELLE ENERGY ALLIANCE LIMITED LIABILITY COMPANY,2525 FREMONT AVENUE,IDAHO FALLS,ID,83415,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",31926960.18,TO OBLIGATE FUNDING FOR THE MAINTENANCE AND OPERATIONS OF THE IDAHO NATIONAL LABORATORY.,NA,IDAHO FALLS,ID,ID02,M181: OPER OF GOVT R&D GOCO FACILITIES,216011e68b26454e9280d28637c1952e,"IDAHO FALLS, ID","IDAHO FALLS, ID",notInBeltway,-112.0339645,43.4916514,-112.0339645,43.4916514,notInBeltway,0,0,Department of Energy
50289,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,"ALLIANCE FOR SUSTAINABLE ENERGY, LLC",14142 DENVER W PKY BLDG 51 STE 335,LAKEWOOD,CO,80401,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",46223940.59,"MODIFICATION 1121 PROVIDES $46,223,940.59 OF APPROPRIATED FUNDING AND IS RECORDED AS AN OBLIGATION IN FPDS-NG. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.",NA,LAKEWOOD,CO,CO07,M181: OPER OF GOVT R&D GOCO FACILITIES,d85314d0af7843fdb7f9754dc1da85f3,"LAKEWOOD, CO","LAKEWOOD, CO",notInBeltway,-105.0813734,39.7047095,-105.0813734,39.7047095,notInBeltway,0,0,Department of Energy
50387,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA (1741),1 CYCLOTRON RD,BERKELEY,CA,94720,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",34586980.69,"THE PURPOSE OF THIS MODIFICATION IS TO OBLIGATE $34,586,980.69 IN OPERATING DOLLARS. ACCORDINGLY, CLAUSE I.104 DEAR 970.5232-4 OBLIGATION OF FUNDS (DEC 2000) PARAGRAPH (A) FIRST SENTENCE ONLY IS CHANGED FROM: (A) OBLIGATION OF FUNDS. THE AMOUNT PRESENTLY OBLIGATED BY THE GOVERNMENT WITH RESPECT TO THIS CONTRACT IS $8,537,682,512.21. TO (A) OBLIGATION OF FUNDS. THE AMOUNT PRESENTLY OBLIGATED BY THE GOVERNMENT WITH RESPECT TO THIS CONTRACT IS $8,572,269,492.90. ALL OTHER TERMS AND CONDITIONS REMAIN THE SAME. END OF MODIFICATION.",NA,BERKELEY,CA,CA13,M181: OPER OF GOVT R&D GOCO FACILITIES,dc017a8de94d40569d205ff108924e6c,"BERKELEY, CA","BERKELEY, CA",notInBeltway,-122.272747,37.8715926,-122.272747,37.8715926,notInBeltway,0,0,Department of Energy
50457,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,"UCHICAGO ARGONNE, LLC",5801 S ELLIS AVE,CHICAGO,IL,60637,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",34736404.6,PERFORMANCE-BASED CONTRACT FOR MANAGEMENT AND OPERATION OF ARGONNE NATIONAL LABORATORY MODIFICATION.,NA,LEMONT,IL,IL03,M181: OPER OF GOVT R&D GOCO FACILITIES,895836acb4284ea480a48f0701a3d6ed,"CHICAGO, IL","LEMONT, IL",notInBeltway,-87.6297982,41.8781136,-88.0017261,41.673642,notInBeltway,0,0,Department of Energy
51316,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,STANFORD UNIVERSITY,651 SERRA ST,STANFORD,CA,94305,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",270671752,OPERATION AND MANAGEMENT SLAC NATIONAL ACCELERATOR LABORATORY - TAS::89 0222::TAS,NA,STANFORD,CA,CA18,M181: OPER OF GOVT R&D GOCO FACILITIES,67bf7f0676524d3e9447270517185472,"STANFORD, CA","STANFORD, CA",notInBeltway,-122.1660756,37.424106,-122.1660756,37.424106,notInBeltway,0,0,Department of Energy
51402,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,STANFORD UNIVERSITY,651 SERRA ST,STANFORD,CA,94305,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",119077311,OPERATION AND MANAGEMENT SLAC NATIONAL ACCELERATOR LABORATORY - TAS::89 0222::TAS,NA,STANFORD,CA,CA18,M181: OPER OF GOVT R&D GOCO FACILITIES,cadfd2497d26417588c604bcd984ff42,"STANFORD, CA","STANFORD, CA",notInBeltway,-122.1660756,37.424106,-122.1660756,37.424106,notInBeltway,0,0,Department of Energy
51555,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,UT BATTELLE LIMITED LIABILITY COMPANY,BETHEL VALLEY ROAD,OAK RIDGE,TN,37831,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",150330700.26,"MANAGEMENT AND OPERATION OF THE OAK RIDGE NATIONAL LABORATORY - OBLIGATE $150,330,700.26 IN DOE APPROPRIATED FUNDING; NON-APPROPRIATED FUNDS CURRENT ACTION = $1,523,053.45; NON-APPROPRIATED FUNDS CUMULATIVE SINCE MOD. 234 = $413,663,188.76.",NA,OAK RIDGE,TN,TN03,M181: OPER OF GOVT R&D GOCO FACILITIES,4fce7a2dc70147fcac630e0500591fff,"OAK RIDGE, TN","OAK RIDGE, TN",notInBeltway,-84.2696449,36.0103561,-84.2696449,36.0103561,notInBeltway,0,0,Department of Energy
51560,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,UT BATTELLE LIMITED LIABILITY COMPANY,BETHEL VALLEY ROAD,OAK RIDGE,TN,37831,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",104121528.28,"MANAGEMENT AND OPERATION OF THE OAK RIDGE NATIONAL LABORATORY - OBLIGATE $104,121,528.28 IN DOE APPROPRIATED FUNDING; NON-APPROPRIATED FUNDS CURRENT ACTION = $0.00; NON-APPROPRIATED FUNDS CUMULATIVE SINCE MOD. 234 = $417,431,099.88.",NA,OAK RIDGE,TN,TN03,M181: OPER OF GOVT R&D GOCO FACILITIES,776d55dd2c21437a9791fb52d48fd66f,"OAK RIDGE, TN","OAK RIDGE, TN",notInBeltway,-84.2696449,36.0103561,-84.2696449,36.0103561,notInBeltway,0,0,Department of Energy
51563,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,UT BATTELLE LIMITED LIABILITY COMPANY,BETHEL VALLEY ROAD,OAK RIDGE,TN,37831,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",356717702.01,"MANAGEMENT AND OPERATION OF THE OAK RIDGE NATIONAL LABORATORY - OBLIGATE $356,717,702.01 IN DOE APPROPRIATED FUNDING; NON-APPROPRIATED FUNDS CURRENT ACTION = $1,796,816.52; NON-APPROPRIATED FUNDS CUMULATIVE SINCE MOD. 234 = $419,227,916.40.",NA,OAK RIDGE,TN,TN03,M181: OPER OF GOVT R&D GOCO FACILITIES,a51b46328f164f709c01ccc81aa8d00e,"OAK RIDGE, TN","OAK RIDGE, TN",notInBeltway,-84.2696449,36.0103561,-84.2696449,36.0103561,notInBeltway,0,0,Department of Energy
51564,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,UT BATTELLE LIMITED LIABILITY COMPANY,BETHEL VALLEY ROAD,OAK RIDGE,TN,37831,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",53677619.15,"MANAGEMENT AND OPERATION OF THE OAK RIDGE NATIONAL LABORATORY - OBLIGATE $53,677,619.15 IN DOE APPROPRIATED FUNDING; NON-APPROPRIATED FUNDS CURRENT ACTION = $0.00; NON-APPROPRIATED FUNDS CUMULATIVE SINCE MOD. 234 = $419,227,916.40.",NA,OAK RIDGE,TN,TN03,M181: OPER OF GOVT R&D GOCO FACILITIES,8c43c9417f4341ad9933ff78623fc2c4,"OAK RIDGE, TN","OAK RIDGE, TN",notInBeltway,-84.2696449,36.0103561,-84.2696449,36.0103561,notInBeltway,0,0,Department of Energy
51565,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,UT BATTELLE LIMITED LIABILITY COMPANY,BETHEL VALLEY ROAD,OAK RIDGE,TN,37831,8900: Department of Energy,"8900: ENERGY, DEPARTMENT OF",34379483.06,"MANAGEMENT AND OPERATION OF THE OAK RIDGE NATIONAL LABORATORY - OBLIGATE $34,379,483.06 IN DOE APPROPRIATED FUNDING; NON-APPROPRIATED FUNDS CURRENT ACTION = $1,442,720.21; NON-APPROPRIATED FUNDS CUMULATIVE SINCE MOD. 234 = $420,670,636.61.",NA,OAK RIDGE,TN,TN03,M181: OPER OF GOVT R&D GOCO FACILITIES,8638239ace744154bc2c515ed0ac245b,"OAK RIDGE, TN","OAK RIDGE, TN",notInBeltway,-84.2696449,36.0103561,-84.2696449,36.0103561,notInBeltway,0,0,Department of Energy
51568,"8900: ENERGY, DEPARTMENT OF",8900: Department of Energy,UT BATTELLE LIMITED LIABILITY COMPANY,BETHEL VALLEY ROAD,OAK RIDGE,TN,37831,8000: National Aeronautics and Space Administration,"8900: ENERGY, DEPARTMENT OF",48511374.35,MANAGEMENT AND OPERATION OF THE OAK RIDGE NATIONAL LABORATORY - TAS::80 0120::TAS - OBLIGATE SPP NASA FUNDING - MARCH 28 2016,NA,OAK RIDGE,TN,TN03,M181: OPER OF GOVT R&D GOCO FACILITIES,546aa01ee33d41a59a354202ca680c34,"OAK RIDGE, TN","OAK RIDGE, TN",notInBeltway,-84.2696449,36.0103561,-84.2696449,36.0103561,notInBeltway,0,0,National Aeronautics and Space Administration
