X1,mod_agency,maj_agency_cat,vendor_name,street_address,city,state,zipcode,maj_fund_agency_cat,contracting_office_agency_id,dollars_obligated,description_of_contract_requirement,vendor_cd,place_of_performance_city,pop_state_code,place_of_performance_congressional_district,product_or_service_code,unique_transaction_id,vLocation,popLocation,beltway,vlon,vlat,plon,plat,beltwayMetro,gcBeltFund,gcMetroBeltFund,majAgency
52877,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",16847148.19,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2016 JUN,NA,DULUTH,GA,GA07,6505: DRUGS AND BIOLOGICALS,06afa1fb627e4fa1b43bd0d71ab46c43,"SAN FRANCISCO, CA","DULUTH, GA",notInBeltway,-122.4194155,37.7749295,-84.1446376,34.0028786,notInBeltway,0,0,Department of Veterans Affairs
52878,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",15017232.35,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2016 JUN,NA,PITTSBURGH,PA,PA12,6505: DRUGS AND BIOLOGICALS,b2422844d600440ea08036c4197dbf97,"SAN FRANCISCO, CA","PITTSBURGH, PA",notInBeltway,-122.4194155,37.7749295,-79.9958864,40.4406248,notInBeltway,0,0,Department of Veterans Affairs
52879,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",17547489.37,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2016 JUN,NA,DURHAM,NC,NC01,6505: DRUGS AND BIOLOGICALS,a169e694790b4e65b82f5b7ae14f24ef,"SAN FRANCISCO, CA","DURHAM, NC",notInBeltway,-122.4194155,37.7749295,-78.898619,35.9940329,notInBeltway,0,0,Department of Veterans Affairs
52881,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",25907611.19,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV) FY2016 JUN,NA,BAY PINES,FL,FL13,6505: DRUGS AND BIOLOGICALS,4e15f70c42004379b1a2a36063b38b2e,"SAN FRANCISCO, CA","BAY PINES, FL",notInBeltway,-122.4194155,37.7749295,-82.7751622,27.8092229,notInBeltway,0,0,Department of Veterans Affairs
52888,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",20237608.34,"EXPRESS REPORT: PHARMACY PRIME VENDOR NCO 10 FY 2016 JUL 1, 2016 TO JUL 31, 2016 CONTRACT VA797P-12-D-0001",NA,SAN FRANCISCO,CA,CA12,6505: DRUGS AND BIOLOGICALS,183d77b2d7404e1caafd293f96adfae2,"SAN FRANCISCO, CA","SAN FRANCISCO, CA",notInBeltway,-122.4194155,37.7749295,-122.4194155,37.7749295,notInBeltway,0,0,Department of Veterans Affairs
52890,"3600: VETERANS AFFAIRS, DEPARTMENT OF",3600: Department of Veterans Affairs,MCKESSON CORPORATION,ONE POST ST,SAN FRANCISCO,CA,94104,3600: Department of Veterans Affairs,"3600: VETERANS AFFAIRS, DEPARTMENT OF",13646443.83,"EXPRESS REPORT: PHARMACY PRIME VENDOR NCO 09 FY16 JUL 1, 2016 TO JUL 31, 2016 CONTRACT VA797P-12-D-0001",NA,SAN FRANCISCO,CA,CA12,6505: DRUGS AND BIOLOGICALS,7375fcf6bab14c938061b002c0e12aea,"SAN FRANCISCO, CA","SAN FRANCISCO, CA",notInBeltway,-122.4194155,37.7749295,-122.4194155,37.7749295,notInBeltway,0,0,Department of Veterans Affairs
206,1700: DEPT OF THE NAVY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,2000 W NASA BLVD,MELBOURNE,FL,32904,9700: Department of Defense,1700: DEPT OF THE NAVY,16077e3,INCREMENTAL FUNDING FOR CLIN 0001,NA,BETHPAGE,NY,NY03,"1510: AIRCRAFT, FIXED WING",03844114a38647e0bff5d028bda1b4b1,"MELBOURNE, FL","BETHPAGE, NY",notInBeltway,-80.6081089,28.0836269,-73.4820687,40.7442664,notInBeltway,0,0,Department of Defense
1460,4732: FEDERAL ACQUISITION SERVICE,4700: General Services Administration,NORTHROP GRUMMAN SYSTEMS CORPORATION,7575 COLSHIRE DR,MC LEAN,VA,22102,9700: Department of Defense,4732: FEDERAL ACQUISITION SERVICE,34930425,F35 LIGHTNING II RC WEST REPROGRAMMING LABORATORY VVS RF THREAT SIMULATOR. IGF::CT::IGF,NA,POINT MUGU NAWC,CA,CA26,D308: IT AND TELECOM- PROGRAMMING,649e16fc351b4f49b383ff8b203319d3,"MC LEAN, VA","POINT MUGU NAWC, CA",inBeltway,-77.1772604,38.9338676,-119.102441,34.1124406,inBeltway,34930425,34930425,Department of Defense
1481,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,3520 E AVE M,PALMDALE,CA,93550,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,19e6,B2 DMS-M TD2 COST OVERRUN FUNDING,NA,PALMDALE,CA,CA25,"1510: AIRCRAFT, FIXED WING",069203b7639a4011bfb6345fcab7a938,"PALMDALE, CA","PALMDALE, CA",notInBeltway,-118.1164613,34.5794343,-118.1164613,34.5794343,notInBeltway,0,0,Department of Defense
2532,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,600 HICKS RD,ROLLING MEADOWS,IL,60008,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,19393095,WAX UPGRADES&SPARES FOR USMC,NA,ROLLING MEADOWS,IL,IL08,"1510: AIRCRAFT, FIXED WING",b24e69e10dd2498090203dc8d52f8c9e,"ROLLING MEADOWS, IL","ROLLING MEADOWS, IL",notInBeltway,-88.0131275,42.0841936,-88.0131275,42.0841936,notInBeltway,0,0,Department of Defense
3568,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,2340 DULLES CORNER BLVD,HERNDON,VA,20171,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,16886588,"IGF::OT::IGF DMO O&I, DMON 2.0 CY16 PORTAL SERVICES ANNUAL ORDER",NA,HERNDON,VA,VA11,J069: MAINT/REPAIR/REBUILD OF EQUIPMENT- TRAINING AIDS AND DEVICES,c23f3256d87b4e6dbb72c279960dd10f,"HERNDON, VA","HERNDON, VA",notInBeltway,-77.3860976,38.9695545,-77.3860976,38.9695545,inBeltway,0,16886588,Department of Defense
3725,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,600 HICKS RD,ROLLING MEADOWS,IL,60008,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,50447971.91,IGF::OT::IGF CONTRACTOR LOGISTICS SUPPORT FOR LITENING POD SYSTEM,NA,ROLLING MEADOWS,IL,IL08,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,ad27f5432e4d4fe5a3f21d82e5597590,"ROLLING MEADOWS, IL","ROLLING MEADOWS, IL",notInBeltway,-88.0131275,42.0841936,-88.0131275,42.0841936,notInBeltway,0,0,Department of Defense
7097,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,3520 E AVE M,PALMDALE,CA,93550,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,19209760,IGF::OT::IGF B-2 PERFORMANCE-BASED LOGISTICS (PBL) SUSTAINING ENGINEERING (SE) SUSTAINMENT.,NA,PALMDALE,CA,CA25,R425: SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,212d2235caaa4e54bb3a127a87661468,"PALMDALE, CA","PALMDALE, CA",notInBeltway,-118.1164613,34.5794343,-118.1164613,34.5794343,notInBeltway,0,0,Department of Defense
7567,1700: DEPT OF THE NAVY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,401 E HENDY AVE MS 33-3,SUNNYVALE,CA,94086,9700: Department of Defense,1700: DEPT OF THE NAVY,21390798,IGF::CT::IGF FULLY FUND THE LOE CLINS AND EXERCISE CLIN 0006. FY16 US UNDERWATER LAUNCHER SUBSYSTEM,NA,SUNNYVALE,CA,CA17,L010: TECHNICAL REPRESENTATIVE- WEAPONS,9b455fcd3d7d4dd18fe23be7f8da5bc9,"SUNNYVALE, CA","SUNNYVALE, CA",notInBeltway,-122.0363496,37.36883,-122.0363496,37.36883,notInBeltway,0,0,Department of Defense
8373,4732: FEDERAL ACQUISITION SERVICE,4700: General Services Administration,NORTHROP GRUMMAN SYSTEMS CORPORATION,7575 COLSHIRE DR,MC LEAN,VA,22102,7000: Department of Homeland Security,4732: FEDERAL ACQUISITION SERVICE,24806885,"THE PURPOSE OF MODIFICATION PO76 TO TASK ORDER GST0011AJ0025 IS TO: 1) EXERCISE THE FIFTH OPTION PERIOD (OP5) OF THIS TASK ORDER FROM FEBRUARY 2, 2016 THRU FEBRUARY 1, 2017; AND 2) INCREMENTALLY FUND OP5 CLINS IN THE AMOUNT OF $24,806,885.00.",NA,MCLEAN,VA,VA08,R499: SUPPORT- PROFESSIONAL: OTHER,72b7ba3c7fa040649d276d41ae60fd0f,"MC LEAN, VA","MCLEAN, VA",inBeltway,-77.1772604,38.9338676,-77.1772604,38.9338676,inBeltway,24806885,24806885,Department of Homeland Security
8408,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,3520 E AVE M,PALMDALE,CA,93550,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,17862777,IGF::OT::IGF CY16 PERFORMANCE-BASED LOGISTICS (PBL) B-2 SOFTWARE SUSTAINMENT (SWS).,NA,PALMDALE,CA,CA25,J016: MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,4b8f566ccc844660a2e288b0fc033b8c,"PALMDALE, CA","PALMDALE, CA",notInBeltway,-118.1164613,34.5794343,-118.1164613,34.5794343,notInBeltway,0,0,Department of Defense
8676,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,17066 GOLDENTOP RD,SAN DIEGO,CA,92127,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,46637870.58,IGF::OT::IGF GLOBAL HAWK CONTRACTOR LOGISTICS SUPPORT&SERVICES,NA,SAN DIEGO,CA,CA49,R499: SUPPORT- PROFESSIONAL: OTHER,dcf25cf736cb40ec9e5aa29da3c1fb8f,"SAN DIEGO, CA","SAN DIEGO, CA",notInBeltway,-117.1610838,32.715738,-117.1610838,32.715738,notInBeltway,0,0,Department of Defense
9392,97AK: DEFENSE INFORMATION SYSTEMS AGENCY (DISA),9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,4807 STONECROFT BLVD,CHANTILLY,VA,20151,9700: Department of Defense,97AK: DEFENSE INFORMATION SYSTEMS AGENCY (DISA),28934710.77,DOD LICENSE - BASE PERIOD,NA,MC LEAN,VA,VA08,D399: IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,49048e39d6c64e439205e6253cfcf40b,"CHANTILLY, VA","MC LEAN, VA",notInBeltway,-77.4310992,38.8942786,-77.1772604,38.9338676,inBeltway,0,28934710.77,Department of Defense
11364,1700: DEPT OF THE NAVY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,2000 W NASA BLVD,MELBOURNE,FL,32904,9700: Department of Defense,1700: DEPT OF THE NAVY,36869875,SPLT MAX INCENTIVE FUNDING AND INCREMENTAL FUNDING,NA,BETHPAGE,NY,NY03,"1510: AIRCRAFT, FIXED WING",cab8917391cb405c8f2ecf77f708ce03,"MELBOURNE, FL","BETHPAGE, NY",notInBeltway,-80.6081089,28.0836269,-73.4820687,40.7442664,notInBeltway,0,0,Department of Defense
12180,1700: DEPT OF THE NAVY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,2000 W NASA BLVD,MELBOURNE,FL,32904,9700: Department of Defense,1700: DEPT OF THE NAVY,19732562,ALMDS,NA,MELBOURNE,FL,FL08,1075: DEGAUSSING AND MINE SWEEPING EQUIPMENT,c80cce2f902644aaa1245b65b3788a97,"MELBOURNE, FL","MELBOURNE, FL",notInBeltway,-80.6081089,28.0836269,-80.6081089,28.0836269,notInBeltway,0,0,Department of Defense
13439,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,17066 GOLDENTOP RD,SAN DIEGO,CA,92127,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,20901e3,IGF::OT::IGF GLOBAL HAWK CONTRACTOR LOGISTICS SUPPORT AND SUSTAINMENT,NA,SAN DIEGO,CA,CA49,R499: SUPPORT- PROFESSIONAL: OTHER,779e4edc376e4f27a9c6a381739cc023,"SAN DIEGO, CA","SAN DIEGO, CA",notInBeltway,-117.1610838,32.715738,-117.1610838,32.715738,notInBeltway,0,0,Department of Defense
13671,2100: DEPT OF THE ARMY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,2340 DULLES CORNER BLVD,HERNDON,VA,20171,9700: Department of Defense,2100: DEPT OF THE ARMY,23712536,"IGF::OT::IGF A NEW SUPPLIES AND SERVICES CONTRACT WITH A TWO-YEAR PERIOD OF PERFORMANCE FOR INSTALLATION AND SUPPORT (I&S) OF THE COUNTER-ROCKET, ARTILLERY, AND MORTAR (C-RAM) SYSTEM OF SYSTEMS (SOS) IN SUPPORT OF U.S. AND COALITION PARTNER REQUIREMENTS IN RESPONSE TO SUSTAINMENT OF ONGOING CONTINGENCY OPERATIONS (SOCO).",NA,HERNDON,VA,VA11,1095: MISCELLANEOUS WEAPONS,601c325b612e4d5f9227db42da24ee48,"HERNDON, VA","HERNDON, VA",notInBeltway,-77.3860976,38.9695545,-77.3860976,38.9695545,inBeltway,0,23712536,Department of Defense
14214,1700: DEPT OF THE NAVY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,600 HICKS RD,ROLLING MEADOWS,IL,60008,9700: Department of Defense,1700: DEPT OF THE NAVY,91227811.57,UCA LOT 2 FOR DON LAIRCM PRODUCTION HARDWARE(ADDITIONAL QUANTITIES WITHIN SCOPE),NA,ROLLING MEADOWS,IL,IL08,"5865: ELECTRONIC COUNTERMEASURES, COUNTER-COUNTERMEASURES AND QUICK REACTION CAPABILITY EQUIPMENT",e110e63ee2e24dd69a8b25a72e55b83b,"ROLLING MEADOWS, IL","ROLLING MEADOWS, IL",notInBeltway,-88.0131275,42.0841936,-88.0131275,42.0841936,notInBeltway,0,0,Department of Defense
14383,2100: DEPT OF THE ARMY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,600 HICKS RD,ROLLING MEADOWS,IL,60008,9700: Department of Defense,2100: DEPT OF THE ARMY,17276781.72,IGF::OT::IGF FOR OTHER FUNCTIONS,NA,CHICAGO,IL,IL07,AC14: R&D- DEFENSE SYSTEM: AIRCRAFT (ENGINEERING DEVELOPMENT),4bf509c272bb498a95d789fcb60ccc66,"ROLLING MEADOWS, IL","CHICAGO, IL",notInBeltway,-88.0131275,42.0841936,-87.6297982,41.8781136,notInBeltway,0,0,Department of Defense
14398,9771: DEFENSE MICROELECTRONICS ACTIVITY (DMEA),9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,1580A W NURSERY RD,LINTHICUM HEIGHTS,MD,21090,9700: Department of Defense,9771: DEFENSE MICROELECTRONICS ACTIVITY (DMEA),22089138,"IGF::OT::IGF, ENGINEERING SERVICES, THE PURPOSE OF THIS TASK IS TO DESIGN, DEVELOP AND INTEGRATE A RADAR STIMULATOR (RS) WITH THE AN/APG-81 AND ANALYZE THE IMPACT ON THE NAVAL AIR WARFARE CENTER, WEAPONS DIVISION (NAWCWD) DESIGN FOR THE RCW VERIFICATION AND VALIDATION SYSTEM (VVS).",NA,BALTIMORE,MD,MD07,AC63: R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ADVANCED DEVELOPMENT),667894758ea84ea38abb2ccc61cc14da,"LINTHICUM HEIGHTS, MD","BALTIMORE, MD",notInBeltway,-76.6527456,39.2051077,-76.6121893,39.2903848,notInBeltway,0,0,Department of Defense
14579,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000: National Aeronautics and Space Administration,NORTHROP GRUMMAN SYSTEMS CORPORATION,1100 W HOLLYVALE ST,AZUSA,CA,91702,1300: Department of Commerce,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,44885e3,"THE CONTRACTOR SHALL PROVIDE ALL PERSONNEL, FACILITIES, EQUIPMENT, MATERIAL, AND SERVICES NECESSARY TO DESIGN, DEVELOP, MANUFACTURE, INTEGRATE, TEST, AND DELIVER THE HARDWARE, DOCUMENTATION, AND SERVICES SPECIFIED HEREIN. THE CONTRACTOR SHALL ALSO PROVIDE SUPPORT, AS REQUIRED, FOR PRE-DELIVERY MISSION INTEGRATION ACTIVITIES, SUCH AS NPP MISSION OPERATIONS REVIEW AND JPSS DELTA-PDR. DOCUMENTATION AND OTHER TASKS SHOULD BE IN ACCORDANCE WITH THE REQUIREMENTS OF THIS SOW AND THE APPLICABLE DOCUMENTATION REFERENCED IN SECTION 2.3 HEREIN. COMPLIANCE WITH THE REQUIREMENTS STATED HEREIN, SHALL BE THE RESPONSIBILITY OF THE CONTRACTOR.",NA,AZUSA,CA,CA32,1820: SPACE VEHICLE COMPONENTS,d57621e5ef1e492e8e370b42030ce544,"AZUSA, CA","AZUSA, CA",notInBeltway,-117.9075627,34.1336186,-117.9075627,34.1336186,notInBeltway,0,0,Department of Commerce
14749,97AK: DEFENSE INFORMATION SYSTEMS AGENCY (DISA),9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,4807 STONECROFT BLVD,CHANTILLY,VA,20151,9700: Department of Defense,97AK: DEFENSE INFORMATION SYSTEMS AGENCY (DISA),27316871.7,LABOR/ODCS - OPTION YEAR 1 IGF::OT::IGF,NA,MADISON,AL,AL05,D399: IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,4e09aabc08414001a324579c33472fd4,"CHANTILLY, VA","MADISON, AL",notInBeltway,-77.4310992,38.8942786,-86.7483318,34.6992579,inBeltway,0,27316871.7,Department of Defense
14759,1700: DEPT OF THE NAVY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,2000 W NASA BLVD,MELBOURNE,FL,32904,9700: Department of Defense,1700: DEPT OF THE NAVY,2543e4,IGF::OT::IGF INCREMENTAL FUNDING AND CDRL CHANGES,NA,MELBOURNE,FL,FL08,AC15: R&D- DEFENSE SYSTEM: AIRCRAFT (OPERATIONAL SYSTEMS DEVELOPMENT),36a5c3c7a8184a3da210685427fcfeaf,"MELBOURNE, FL","MELBOURNE, FL",notInBeltway,-80.6081089,28.0836269,-80.6081089,28.0836269,notInBeltway,0,0,Department of Defense
14939,97AS: DEFENSE LOGISTICS AGENCY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,600 GRUMMAN RD WEST,BETHPAGE,NY,11714,9700: Department of Defense,97AS: DEFENSE LOGISTICS AGENCY,16921824,NAVY AVIATION,NA,MELBOURNE,FL,FL08,1680: MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS,84393afb414646609a18178906310fc0,"BETHPAGE, NY","MELBOURNE, FL",notInBeltway,-73.4820687,40.7442664,-80.6081089,28.0836269,notInBeltway,0,0,Department of Defense
14946,97AS: DEFENSE LOGISTICS AGENCY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,600 GRUMMAN RD WEST,BETHPAGE,NY,11714,9700: Department of Defense,97AS: DEFENSE LOGISTICS AGENCY,16921824,NAVY AVIATION,NA,MELBOURNE,FL,FL08,1680: MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS,c5f7f9e016134072a1fb4867853a1027,"BETHPAGE, NY","MELBOURNE, FL",notInBeltway,-73.4820687,40.7442664,-80.6081089,28.0836269,notInBeltway,0,0,Department of Defense
15530,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,17066 GOLDENTOP RD,SAN DIEGO,CA,92127,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,64568758.1,IGF::OT::IGF GLOBAL HAWK CONTRACTOR LOGISTICS SUPPORT AND SUSTAINMENT,NA,SAN DIEGO,CA,CA49,R499: SUPPORT- PROFESSIONAL: OTHER,fb2e476606d342fc9a1cb366c3f54cd5,"SAN DIEGO, CA","SAN DIEGO, CA",notInBeltway,-117.1610838,32.715738,-117.1610838,32.715738,notInBeltway,0,0,Department of Defense
15856,2100: DEPT OF THE ARMY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,2340 DULLES CORNER BLVD,HERNDON,VA,20171,9700: Department of Defense,2100: DEPT OF THE ARMY,21529405,"TASK ORDER 0002, HARDWARE, APS KITS AND BCTS $21,529,405",NA,HERNDON,VA,VA10,1095: MISCELLANEOUS WEAPONS,ee8dd2ec2d8e4eef88f98934e9212fc8,"HERNDON, VA","HERNDON, VA",notInBeltway,-77.3860976,38.9695545,-77.3860976,38.9695545,inBeltway,0,21529405,Department of Defense
16386,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,600 HICKS RD,ROLLING MEADOWS,IL,60008,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,2e7,IGF::OT::IGF RADIO FREQUENCY COUNTERMEASURES (SYSTEM DESIGN),NA,ROLLING MEADOWS,IL,IL08,AC64: R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT),576a9497926a4d02968248bd0f31fcfa,"ROLLING MEADOWS, IL","ROLLING MEADOWS, IL",notInBeltway,-88.0131275,42.0841936,-88.0131275,42.0841936,notInBeltway,0,0,Department of Defense
16626,1700: DEPT OF THE NAVY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,1580B W NURSERY RD MS B585,LINTHICUM HEIGHTS,MD,21090,9700: Department of Defense,1700: DEPT OF THE NAVY,18308508,SEWIP BLOCK 3,NA,LINTHICUM HEIGHTS,MD,MD02,"5865: ELECTRONIC COUNTERMEASURES, COUNTER-COUNTERMEASURES AND QUICK REACTION CAPABILITY EQUIPMENT",cd0e7a6f7dd74381bebfef7633cc5aad,"LINTHICUM HEIGHTS, MD","LINTHICUM HEIGHTS, MD",notInBeltway,-76.6527456,39.2051077,-76.6527456,39.2051077,notInBeltway,0,0,Department of Defense
16959,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,2340 DULLES CORNER BLVD,HERNDON,VA,20171,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,17688596,FUNDING MOD AND NO-COST EXTENSION,NA,HERNDON,VA,VA11,2541: WEAPONS SYSTEMS SPECIFIC VEHICULAR ACCESSORIES,5584aa51eaf34e71b66fc193630f3592,"HERNDON, VA","HERNDON, VA",notInBeltway,-77.3860976,38.9695545,-77.3860976,38.9695545,inBeltway,0,17688596,Department of Defense
17603,1700: DEPT OF THE NAVY,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,401 E HENDY AVE MS 33-3,SUNNYVALE,CA,94086,9700: Department of Defense,1700: DEPT OF THE NAVY,25624032,IGF::OT::IGF FY16-20 LAUNCHER DEV FOR ORP/SUCCESSOR,NA,SUNNYVALE,CA,CA17,L010: TECHNICAL REPRESENTATIVE- WEAPONS,1138079a9dbb45c5a18bd46eb1b0b5dd,"SUNNYVALE, CA","SUNNYVALE, CA",notInBeltway,-122.0363496,37.36883,-122.0363496,37.36883,notInBeltway,0,0,Department of Defense
17776,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,3520 E AVE M,PALMDALE,CA,93550,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,19827401,IGF::OT::IGF CY16 PERFORMANCE BASED LOGISTICS (PBL) B-2 SOFTWARE SUSTAINMENT,NA,PALMDALE,CA,CA25,J016: MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,97c7cf1f5e734aedb6d474f9ba2dceb2,"PALMDALE, CA","PALMDALE, CA",notInBeltway,-118.1164613,34.5794343,-118.1164613,34.5794343,notInBeltway,0,0,Department of Defense
21008,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,17066 GOLDENTOP RD,SAN DIEGO,CA,92127,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,22977433,"ACAT 1C, GH, EWC INCREMENTAL FUNDING",NA,SAN DIEGO,CA,CA49,"1510: AIRCRAFT, FIXED WING",eb4ad5cf706f4fb3848eeec33b066fb2,"SAN DIEGO, CA","SAN DIEGO, CA",notInBeltway,-117.1610838,32.715738,-117.1610838,32.715738,notInBeltway,0,0,Department of Defense
21780,9771: DEFENSE MICROELECTRONICS ACTIVITY (DMEA),9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,1580A W NURSERY RD,LINTHICUM HEIGHTS,MD,21090,9700: Department of Defense,9771: DEFENSE MICROELECTRONICS ACTIVITY (DMEA),16949479,"IGF::OT::IGF, ENGINEERING SERVICES, THE PURPOSE OF THIS TASK IS TO ANALYZE, DESIGN, BUILD AND TEST TWO (2) PROTOTYPE GEN II VADER B-KITS CONSISTING OF A VADER SINGLE POD (VSP).",NA,BALTIMORE,MD,MD02,AC64: R&D- DEFENSE SYSTEM: ELECTRONICS/COMMUNICATION EQUIPMENT (ENGINEERING DEVELOPMENT),db345b5eee4c477c870fb1919eeee1f1,"LINTHICUM HEIGHTS, MD","BALTIMORE, MD",notInBeltway,-76.6527456,39.2051077,-76.6121893,39.2903848,notInBeltway,0,0,Department of Defense
22816,5700: DEPT OF THE AIR FORCE,9700: Department of Defense,NORTHROP GRUMMAN SYSTEMS CORPORATION,2340 DULLES CORNER BLVD,HERNDON,VA,20171,9700: Department of Defense,5700: DEPT OF THE AIR FORCE,20412441.57,AOC 10.2 PROGRAM - COST OVERRUN TO CONTINUE SUPPORT ON CLIN 34 AOC 10.2 DEVELOPMENT&INITIAL FIELIDING,NA,HERNDON,VA,VA11,2541: WEAPONS SYSTEMS SPECIFIC VEHICULAR ACCESSORIES,144191c66bca4c2d806ae09544afa1d5,"HERNDON, VA","HERNDON, VA",notInBeltway,-77.3860976,38.9695545,-77.3860976,38.9695545,inBeltway,0,20412441.57,Department of Defense
